Student ID,Student Name,Program,Enrollment Date,Course Completion Rate,Average Test Score,Test_score,Alumni Donation,Semester,Faculty Rating,Alumni Engagement Score
5a1c5e2e-fb37-47ac-a647-8fc6ce6cebd4,Joseph Williams,Business Administration,2020-02-25,0.69,69.91,82.62,True,Fall,3.4,3.4
f3d264d4-e450-4feb-80d3-9730db27873d,Cameron Morgan,Mathematics,2020-04-13,0.63,71.5,65.64,False,Summer,3.0,8.6
e88ff3a1-1235-4c83-81e7-a52aae9ebec6,James Garza,Literature,2024-03-01,0.91,97.51,77.46,False,Summer,4.0,7.5
2d7a4a9b-9537-4e72-858c-78f1af57f6d4,Donald Schmidt,Mathematics,2020-11-17,0.91,70.25,92.03,False,Summer,2.9,9.3
70d3f1e8-b1b2-44a0-a81d-3597270c003a,Tara Parker,Engineering,2022-01-21,0.92,52.36,91.18,True,Fall,2.8,1.8
e78c4fd2-1c95-4b19-a595-5ef29243e945,Christopher Mendez,Mathematics,2022-01-27,0.77,71.62,63.32,False,Fall,1.4,5.5
78305784-16c6-486d-92e1-b73bac85a4e6,Charles Burns,Art,2021-04-14,0.65,68.37,83.36,True,Fall,3.6,7.0
a6bb48ce-b70c-4dca-9bbb-7a853546cf86,Abigail Rose,Mathematics,2020-12-13,0.95,63.11,50.29,True,Summer,1.5,7.5
a80d3fe3-6460-4591-a1d6-07515e027b43,Elizabeth Hughes,Computer Science,2022-05-20,0.6,63.98,94.02,True,Summer,3.5,3.3
b4846fec-fe28-4cdf-b206-425341225ec3,Danielle Moore,Literature,2024-02-22,0.81,54.02,88.12,False,Summer,2.6,1.3
ce5d8709-1c3d-4a87-93bd-e07382e8f3b5,Valerie West,Mathematics,2023-08-17,0.82,71.24,76.66,True,Spring,1.4,1.5
425aa993-4345-448a-9c6e-aaa70898191d,Jesus Haynes,Physics,2023-10-16,1.0,80.18,73.38,False,Spring,2.5,7.1
a00aaee9-1f5f-426e-b3dd-20d498c58aff,Wendy Duncan,Physics,2023-07-25,0.53,75.19,65.37,False,Fall,3.5,7.7
92410e46-4ff2-4c2d-80ef-fe35f8281e55,Jennifer Mitchell,Engineering,2019-07-28,0.54,76.08,89.73,True,Summer,3.7,1.2
1b976d7e-6057-4ad0-a762-ee7ffaf0ba10,Emily Sullivan,Mathematics,2023-05-02,0.78,90.81,81.49,False,Summer,3.3,1.6
48ddf3ff-0f9e-43a2-87ab-f0883cce4caa,John Reynolds,Engineering,2020-08-27,0.63,81.28,87.56,True,Fall,2.4,6.0
c9a1de14-bcb1-4b53-a3cf-40b6e750479a,Kathy Christensen,Engineering,2021-12-11,0.65,57.53,84.99,False,Fall,3.9,6.4
758c8606-03ef-4a47-9040-bfd5e5689390,Patricia Fuller,Literature,2021-09-03,0.5,60.06,95.54,True,Spring,1.8,3.2
4de7b52e-d4f3-41f1-b3c3-998d82e3978b,Carolyn Martin,Mathematics,2023-03-28,0.75,72.32,51.9,False,Spring,2.6,1.0
16cc5bfb-dfbe-457e-918c-1b9db0817278,Charles Robinson,Business Administration,2024-01-19,0.92,51.21,85.23,True,Fall,1.4,5.0
98d208aa-97f5-465a-9cfe-8b0c14cb39c8,Javier Wright,Art,2024-01-10,0.68,95.26,95.99,False,Fall,3.1,1.2
eae230a6-57fb-4afa-b2d8-09cda272c8e4,Thomas Mckay,Art,2023-08-04,0.6,84.65,84.71,False,Spring,2.0,5.2
b625fef8-72fb-4c94-b164-26f6d590ae6e,Sarah Brooks,Business Administration,2023-02-08,0.93,74.89,98.94,True,Summer,3.6,1.1
066911c4-a8a7-466c-b819-cd4d517c8221,Christopher Walker,Engineering,2023-02-02,0.59,88.07,84.08,False,Fall,2.7,4.0
0b9756fe-3911-4022-ba42-384ef3688086,Elizabeth Sawyer,Literature,2022-12-04,0.94,75.11,87.14,True,Spring,4.4,8.2
ce5f4127-0e44-4e23-bec7-54cd1d48fcda,Jesse Hudson,Literature,2019-08-09,0.85,89.59,50.84,True,Spring,2.2,2.6
640f7a02-695d-4099-81a2-59868838729c,Cassandra Peterson,Computer Science,2021-01-23,0.96,77.65,60.63,True,Fall,4.3,7.1
613bd31e-d5e7-4f7c-8eb5-a7efe2addfd5,Jason Thornton,Physics,2023-12-07,0.83,61.57,72.25,True,Summer,2.5,1.1
d7eafff1-60e0-4e69-9311-71acde9c3089,Nathaniel Davis,Art,2020-08-25,0.64,52.28,56.52,True,Fall,1.4,3.4
23b8c2fc-32ff-40bf-9f10-9b46abbce5a0,Joshua Jones,Art,2020-04-25,0.94,66.23,55.22,False,Summer,2.5,7.6
7294d201-bc8f-457d-80c3-b4a11f34846f,Michele Rodriguez,Art,2021-01-21,0.61,67.33,84.86,True,Summer,2.6,6.4
fb4ef971-3b1c-483a-b6ca-424b8645877f,Sandra Woodard,Engineering,2021-07-27,0.66,57.84,55.85,False,Fall,1.8,5.8
41b8d45e-86f0-47c8-bc3b-42176e89da87,Denise Douglas,Mathematics,2020-10-19,0.9,72.57,96.49,True,Fall,4.5,9.2
335dd69b-0a00-450e-8d41-a40d617699fe,Jessica Collins,Literature,2021-03-24,0.84,66.27,64.7,False,Summer,1.9,6.6
f7e92fd4-ed67-492d-bf3b-fea6ccc5c425,Jonathan Hawkins,Mathematics,2020-11-09,0.58,84.66,97.54,True,Spring,3.8,7.8
28fe7cf4-3dd7-4dc0-8303-534ff4fbe919,Michael Bowen,Physics,2021-04-03,0.51,98.69,68.69,False,Summer,3.6,6.5
a51a014d-0fad-4d27-9a95-191c47bcbe27,Amber Hernandez,Computer Science,2021-11-12,0.63,76.17,92.45,True,Summer,4.3,7.4
238dbc4d-bb62-4eb6-9afc-b110be1f22eb,Jason Trujillo,Art,2023-02-07,0.71,63.47,50.03,False,Summer,4.5,6.5
301f63b4-90da-4193-9867-62adf0b9a9f2,Omar Dixon,Mathematics,2023-09-06,0.79,53.39,97.22,True,Spring,4.9,8.0
e47c59ff-5ca8-4fe6-84ac-8d369c7a5816,Brenda Smith,Mathematics,2021-08-18,0.61,58.7,62.89,False,Fall,2.4,3.1
74615008-7472-435c-9dc8-5b78e1604542,Christina Anderson,Mathematics,2023-03-22,0.7,53.22,90.13,False,Spring,1.6,6.3
32692924-c678-4c49-aadb-c11289003e8c,Michelle Reyes,Mathematics,2022-07-03,0.9,96.2,93.19,True,Spring,2.2,7.7
9b54e689-1d51-4611-8ef6-f182c1917fef,Mckenzie Hale,Mathematics,2022-06-24,0.69,73.59,69.04,True,Spring,2.7,8.9
0e66e318-3d6d-46eb-8392-b7aeb850c147,Jasmine Martin,Literature,2019-10-07,0.61,59.31,52.4,False,Spring,4.7,2.5
fb5df1ca-fa50-481d-a0d6-0f4006c0cc2e,Jeffrey Alvarez,Literature,2023-01-22,0.73,74.67,77.46,True,Summer,1.5,9.0
228d2598-dd5d-4bb3-a001-bbd6fda625eb,Caitlin Good,Mathematics,2019-09-03,0.59,63.7,83.65,False,Spring,4.9,4.1
b9e7df4e-6162-481f-899b-4e20628ef013,Melissa Cruz,Art,2022-06-19,0.9,59.86,54.73,False,Spring,4.6,6.3
b8c3a9f0-66f6-403b-9466-6bb82eb505d4,Jason Hancock,Mathematics,2023-12-08,0.6,81.46,86.31,True,Spring,3.6,5.7
aef96be2-4192-40ca-a6a7-8cf7c1058653,Jessica Jones,Engineering,2021-03-22,0.61,86.1,51.14,False,Summer,2.6,6.1
07491afd-96d9-4161-ab3d-0a2d094245b6,Joshua Willis,Computer Science,2022-02-27,0.7,80.43,79.55,False,Spring,2.3,5.9
e06d0ce5-0d20-418e-8018-79602571c634,Charles Strong,Art,2021-11-19,0.94,92.27,50.96,False,Summer,3.2,9.8
57dbc484-2091-49b7-bd79-1e499274b815,Kathy Mendoza,Computer Science,2022-03-27,0.57,71.19,76.03,False,Spring,2.2,5.6
f7866423-b8e8-46ee-8274-01b0640bb14e,Pamela Arnold,Physics,2023-11-20,0.61,88.41,67.75,False,Spring,4.6,9.0
a90ee33e-c738-4c9d-a115-8633d36c5d5a,Daniel Martin,Computer Science,2022-10-01,0.8,56.41,74.68,False,Summer,2.0,7.0
0f994db6-3c19-4b62-8653-4bc5ae0ffcf7,Courtney Flores,Engineering,2021-10-21,0.66,93.72,75.84,False,Summer,4.5,1.8
4fe0c45f-b81b-4dc2-a6df-857df3c0f660,Jennifer Sanchez,Physics,2021-06-26,0.81,52.48,83.32,False,Summer,4.8,8.3
3ee62393-2eea-469a-bfb9-34928f1df3ca,Kenneth Thompson,Physics,2021-01-19,0.75,99.22,76.42,False,Spring,2.3,3.8
3230619f-98b4-45b6-ae49-6bde03cb43e7,Mary Scott,Literature,2021-11-03,0.88,53.35,58.2,False,Summer,1.5,1.4
9f538548-463e-4bc6-bf35-59690a62ab18,Margaret Smith,Art,2022-04-17,0.93,92.75,84.73,False,Summer,3.0,3.9
0ba5c0a4-ab1f-40cf-b8ac-51273aa0d6c5,Crystal Smith,Engineering,2022-11-12,0.9,69.43,63.64,True,Spring,1.9,3.5
baf30b7c-e55b-4fd9-bc50-974d072f00c7,Nathaniel Moyer,Physics,2020-12-24,0.62,81.71,51.33,False,Fall,1.1,7.7
b9faf57c-fa3c-45ac-b9ec-ddb5104a9475,Rebecca Klein,Art,2020-05-22,0.97,61.26,99.84,False,Spring,4.6,7.9
7cc38b73-3004-413d-bd99-1dc2ebb3e00f,Taylor Norris,Mathematics,2021-12-28,0.66,89.89,75.68,True,Summer,2.1,4.0
e1ceed23-b641-4ed7-ae76-e0dbe28d501c,Billy Berry,Business Administration,2020-09-30,0.98,99.94,88.77,True,Fall,3.1,5.9
d00a1384-53ff-4d2e-a830-88e27c0b6717,Jennifer Russell,Mathematics,2023-08-12,0.54,52.15,73.85,False,Spring,1.3,2.7
531bf07c-443d-4c7b-a29b-6c30cd430b4e,Teresa Love,Physics,2021-10-17,0.7,55.33,78.35,True,Spring,4.5,4.0
93059b29-54d5-4c8b-a55a-f372fc2b2ced,Mark Moran,Art,2023-11-01,0.65,91.64,92.71,False,Fall,1.2,4.7
98461361-d283-4553-ab07-ed9b55b5e66c,Elizabeth Campbell,Computer Science,2022-11-02,0.77,87.15,57.06,True,Spring,2.8,8.1
fbfb72b3-4b9b-412e-add9-21a90936f33a,Caitlin Thomas,Mathematics,2019-06-22,0.81,95.82,62.46,False,Summer,3.7,1.0
2fc4f06f-feba-49f1-9e4f-972eb2bcb3e1,Whitney Bates,Mathematics,2021-01-09,0.54,53.62,54.87,True,Spring,2.0,2.7
1aeadefb-7baa-4b4b-b186-d156d3e1672e,Craig Hopkins,Engineering,2022-01-29,0.8,96.89,52.95,True,Spring,1.3,4.3
46983f28-6b7f-4d05-91ee-cf2ee71cd14a,Laura Ortiz,Mathematics,2021-10-18,0.61,50.11,72.79,False,Fall,3.8,7.1
88984a69-2127-46c7-8518-b11ae1910cef,Justin Miller,Mathematics,2021-02-09,0.82,87.11,68.82,True,Summer,1.9,2.9
f083e966-30b9-44b3-b670-dc7c3d4fb2a5,Kelly Gomez,Engineering,2024-04-13,0.7,92.39,99.17,True,Summer,1.8,8.7
4f92c454-6373-4095-9d14-79184108f226,Peter Perry,Computer Science,2019-08-24,0.58,74.74,61.02,True,Summer,4.9,2.3
42ec2ed8-511c-4bb0-81bc-fc16c3ed21a5,Stephen James,Art,2023-02-10,0.59,96.68,88.42,True,Spring,1.2,3.6
c5d8141d-3e92-4ef2-9510-99cebbfbecc7,Stephen Spencer,Mathematics,2022-01-02,0.92,76.14,66.07,False,Summer,1.2,7.3
3b5c4380-45bd-4ea3-9078-d1208dc1b124,David Davidson,Mathematics,2021-05-23,0.9,93.25,76.8,True,Summer,2.6,9.6
88255741-73d0-4c11-98f7-78ae499f2205,Patricia Owens,Literature,2023-07-15,0.58,100.0,84.42,False,Summer,1.3,7.6
dad52e63-f642-423d-adf8-b656ccc8ab65,Sabrina Hart,Physics,2024-03-25,0.84,63.9,87.85,False,Summer,4.8,4.3
db926779-6688-4853-908a-a25dabd65c6d,Michael Marsh,Engineering,2022-01-28,0.56,59.57,81.57,False,Spring,2.0,4.2
74f27172-a74a-4c13-a840-474ec7f183dd,Donna Hall,Business Administration,2022-12-15,0.99,73.56,67.82,True,Spring,4.2,4.8
fa6619a4-47c2-4f32-99e6-bb7da2f17fbc,Seth Anderson,Business Administration,2020-06-28,0.8,96.38,73.25,True,Spring,2.5,3.0
e052f0d8-9044-4316-a977-9c2614f7f9d9,Sarah Barnes,Physics,2022-04-24,0.77,79.54,54.53,True,Fall,1.0,5.9
79cc2883-f9bd-4abf-980e-bd4edfab2c0a,Margaret Olson,Computer Science,2020-02-03,0.93,98.22,81.05,False,Spring,4.5,4.2
811a25e5-cbf1-49db-8759-87e54c217430,David Hammond,Engineering,2022-08-03,0.64,80.5,57.61,False,Summer,1.1,4.4
7f825b7a-a4a8-480d-8965-3716a0f57f7c,Paul Jones,Computer Science,2019-05-26,0.79,88.85,93.45,True,Spring,2.9,4.5
efbfa2d9-29dc-45dd-8691-b69d7a01f547,Janet Villanueva,Art,2021-03-05,0.78,65.76,56.19,False,Spring,2.6,5.2
6516a66e-52ef-4d58-a94a-b025b576825c,Isaiah Wright,Art,2022-01-24,0.56,99.78,50.82,False,Spring,3.7,1.3
7d0c8a2f-449a-41fc-b165-506e1c12bb34,Ross Barron,Engineering,2022-11-08,0.64,80.81,62.92,True,Fall,2.6,2.7
2c53909c-9ed7-4ad5-b62a-938023534e20,Walter Watson,Business Administration,2021-02-20,0.58,50.04,60.44,False,Summer,4.8,2.1
026c190a-9d6a-40f8-8dd0-54518242c751,Teresa Jimenez,Physics,2021-06-28,0.61,70.42,78.47,False,Summer,4.6,7.4
22ed8dbc-ceb5-4047-b118-6fa6470d4f52,Edward Wilson,Art,2023-12-20,0.74,80.58,80.47,True,Summer,3.6,3.6
43497bc1-fc7b-496e-af83-972c672a40aa,Christina Montgomery,Business Administration,2022-12-05,0.94,91.08,64.26,True,Spring,3.7,4.8
4b9f1478-fd84-4106-a69b-6daf1dccb16e,John Peterson,Art,2020-10-09,0.67,62.06,94.59,False,Spring,4.8,5.8
485f0f5b-b8bb-4e8c-be8c-cb3a9c67fba8,Justin Blake,Literature,2022-06-08,0.91,52.99,89.79,True,Summer,3.0,9.8
51a3559a-65c5-4552-b266-44634172bdfe,Mark Dickerson,Mathematics,2022-07-01,0.62,76.63,59.02,True,Fall,1.7,2.0
a3763013-98ea-426c-a7f7-2ea1f3da08dc,Mr. Derek Scott,Literature,2019-09-20,0.69,58.51,76.22,False,Summer,2.9,8.7
7a8b13b4-4c31-4c36-9a1a-d07794dcb4b0,Javier Montes,Literature,2020-10-01,0.91,50.15,94.44,True,Summer,2.9,5.7
cd640ccf-5257-4e39-8755-b402448e79c6,Tommy Rojas,Mathematics,2022-11-14,0.87,83.74,69.94,False,Spring,2.3,7.9
3904e404-f8d9-43eb-b4ef-0b2c9ee6a480,Angela Turner,Computer Science,2024-03-12,0.51,56.12,58.46,False,Summer,5.0,7.4
d353bdc9-6490-4ea8-a9a7-5307714f9f6d,Jeffrey Farley,Business Administration,2024-03-14,0.66,51.66,84.0,True,Summer,1.3,1.3
028d38c9-4b49-4431-bd41-fbde64c1ba3f,Wendy Mathews,Computer Science,2021-03-19,0.9,89.9,87.74,False,Spring,3.5,3.8
c0e50ae2-228b-4acf-929e-6a190ab1c75d,Jeffrey Lewis,Computer Science,2022-07-22,0.53,83.6,75.1,True,Summer,3.9,4.5
7e465fe1-58f2-4ae2-adbe-d7ae83301c0d,Paige Woods,Business Administration,2019-08-02,0.68,85.57,79.15,True,Spring,1.2,9.8
381feb50-c615-48bb-966f-8584bc305ee1,Gabrielle Erickson,Business Administration,2022-02-19,0.86,71.56,82.89,False,Spring,3.1,8.8
e07a00c9-2c0a-44ca-901e-10036872f5a6,Zachary Thompson,Computer Science,2023-02-07,0.95,56.24,52.3,False,Summer,2.6,7.9
b5413683-70c5-4708-9c08-2ac782dc2aa5,Brenda Greer,Literature,2023-01-18,0.78,70.3,70.44,True,Summer,3.7,2.9
d3c7255f-276e-42f8-ab2e-4552e33c4c52,Todd Deleon,Literature,2022-07-09,0.75,73.23,66.81,False,Spring,3.4,6.1
8ceaa173-8b36-4060-998e-46715ec35371,Joseph Harrison,Physics,2019-06-26,0.87,65.87,58.88,False,Fall,1.7,3.2
64bfd9e2-e7e1-41db-bce7-4c39f1918418,Jill Sanchez,Business Administration,2024-01-27,0.64,99.45,57.8,False,Summer,3.5,5.1
14d95376-94f4-4699-92bd-062a69c53610,Brenda Jenkins,Literature,2024-01-15,0.86,80.77,88.17,False,Summer,1.8,4.8
aa7fe7bb-2f3a-4047-aabe-03bddef67f97,Carl Archer,Mathematics,2019-11-27,0.78,85.26,92.14,False,Spring,4.6,7.5
b93b1fe4-b320-4cd4-b9b6-296dfe72b6d9,Michelle Brooks,Computer Science,2020-08-02,0.62,78.46,54.67,True,Spring,1.3,7.7
91a63c82-a02f-4cdb-867e-a5076755b4ee,Karen Watkins,Art,2020-03-12,0.77,95.86,99.93,False,Summer,4.9,4.8
43db21ff-6866-4902-904f-c34305aa68b1,Derek Riley,Business Administration,2020-03-02,0.73,55.55,70.05,False,Summer,1.3,9.2
ac571c05-37d3-46a7-803d-629ff656aa16,Kayla Lane,Mathematics,2023-07-04,0.69,70.37,76.89,True,Summer,3.2,3.3
a14d8271-c76a-4e39-a5b4-aefbdcc436c2,Daniel Humphrey,Computer Science,2023-07-23,0.84,95.6,54.52,False,Spring,1.0,7.4
79332fd6-4268-473d-b271-64cb34524ccf,Daniel Richardson,Physics,2020-04-03,0.88,99.99,77.91,False,Spring,4.7,6.5
eee01a63-fbd8-4f0a-97b9-9c74863a2e4c,Philip Stevenson,Computer Science,2019-08-04,0.78,83.24,57.07,True,Spring,3.7,7.1
7f41f84f-1848-48f5-bec6-c8eca59b527d,Edgar Lynch,Engineering,2023-12-19,0.5,90.04,92.95,False,Fall,4.3,4.8
f0005071-9b18-4320-882b-f916330bc971,Kristin Beasley,Art,2022-01-26,0.76,95.29,86.88,True,Fall,2.7,3.5
284923ff-c00e-44d2-abdd-b425f5ab1f44,Michael White,Literature,2020-06-07,0.52,59.13,75.59,False,Spring,3.5,2.4
208a1544-73ed-42e9-83a2-a3a5d3871e18,Megan Moore,Mathematics,2021-01-06,0.86,54.82,67.72,True,Fall,4.6,3.7
6b22e6bf-3874-40de-8e75-684dbb18611f,Hannah Pena,Engineering,2021-02-17,0.68,65.15,97.88,False,Fall,3.2,7.3
82068508-f2b4-4022-8828-be06d5d13ba9,Renee Porter,Art,2022-02-02,0.77,55.25,51.09,False,Fall,3.9,4.3
33a6ecf9-05d5-430b-94cb-c90ba45258aa,Randy Robinson,Business Administration,2022-09-03,0.96,99.61,51.55,False,Summer,2.1,7.7
0afdecf5-c2a0-4962-8d48-a9c519ae1950,Russell Morris,Physics,2021-07-05,0.82,76.55,53.82,True,Spring,3.1,7.4
e5a45d18-1b4a-4f30-a893-84ab80216a20,Rickey Lewis,Physics,2024-04-08,0.78,51.88,76.54,False,Spring,2.0,1.4
a71902e2-ee5c-452d-8a18-30de354550f6,Katherine Morales,Computer Science,2022-01-06,0.75,50.54,94.69,True,Fall,4.2,8.9
43b6d992-5037-4031-a37e-55ffb1e64647,Joseph Salinas,Engineering,2019-12-30,0.84,57.13,64.61,False,Summer,3.5,7.6
420ce948-fe56-4502-8b40-d76908ec0d67,Jennifer Buckley,Mathematics,2022-11-09,0.86,71.55,86.63,False,Spring,4.1,9.6
d44213e3-f799-456e-a283-e5a6f156c642,Rebecca Lowery,Engineering,2021-02-04,0.89,69.7,87.49,True,Spring,2.4,3.1
2bfc1fc9-eaf2-45b5-91fe-7e8a3f64e7d3,Lauren Snyder,Literature,2020-10-31,0.78,90.43,85.07,False,Spring,1.2,8.3
8531caa7-4fbf-4371-a895-7a2b664024dc,Nicholas Thompson,Physics,2023-04-29,0.89,71.21,60.73,False,Spring,3.1,4.1
261a0728-a915-4ff7-9a8d-ad88c8e408d1,James Lamb,Art,2021-01-24,0.79,85.74,67.95,True,Summer,4.9,2.4
ead8f5a8-a43c-4458-ae74-7196c0acca52,Adam Acosta,Art,2023-02-05,0.63,51.63,61.4,False,Spring,2.9,7.1
d0bbfc51-faaf-4453-b2ea-701fef46482a,Suzanne Hickman,Literature,2020-11-05,0.93,92.61,52.7,True,Fall,3.4,4.3
2c2e9051-6747-4c4a-9e1f-6dffcb5fcaa0,Erica Gonzalez,Business Administration,2023-12-15,0.52,55.88,91.76,False,Fall,2.7,5.5
1d6de34e-a1e5-4b25-9857-b9d0b1529359,Richard Alexander,Computer Science,2023-03-11,0.95,90.23,91.25,True,Spring,2.5,7.6
0189a2db-1581-437f-891f-52f12f48732c,Carl Ingram,Physics,2020-10-11,0.81,73.4,55.69,True,Spring,4.2,6.6
de1daae9-abd0-442c-bf83-6ee21f254c61,Jeremy Gonzales,Mathematics,2020-05-24,0.75,55.48,98.7,True,Spring,2.0,6.4
7abeef13-47e8-4ddb-ad65-8f5572b7c641,Emily Brown,Business Administration,2021-05-04,0.61,78.74,64.76,False,Summer,3.1,3.7
6c28e8a5-61a2-437b-8545-ba3d7b502d27,Cindy Kelley,Computer Science,2020-07-30,0.81,80.94,96.96,True,Spring,2.7,6.3
0e2bff15-24cb-4984-8a53-bf60c8667355,Laurie Mckee,Literature,2020-01-22,0.85,96.04,58.94,True,Summer,3.9,8.1
84a4cbfc-3427-4914-a8a1-0ed597edad9e,Samantha Ruiz,Computer Science,2023-01-25,0.62,84.65,77.64,True,Fall,4.4,5.3
ad5d1995-ea58-4457-9129-24b2a6ff1ed0,Annette Gill,Art,2023-06-12,0.73,59.13,58.32,True,Spring,1.8,9.7
187dd62b-c80a-4701-adf8-9d8fcce9b7aa,Kristen Williams,Engineering,2020-12-11,0.8,92.25,76.93,True,Summer,2.0,4.5
4867c5ea-f8b8-446a-b757-be74c5110ab4,Yesenia Hamilton,Art,2020-02-19,0.51,71.58,81.8,True,Fall,3.0,9.7
f90ac537-0a88-4c1a-a0c0-36ce01ec779c,Erin Schroeder,Mathematics,2024-03-29,0.79,95.45,76.08,False,Fall,1.4,1.0
1650650f-b04b-4ef6-93d0-ab6a78a8348d,Sandra Howell,Literature,2022-02-24,1.0,79.04,65.82,False,Fall,3.6,6.5
bea64f68-1224-4c93-a5bc-aa99e75082d0,Brandi Smith,Art,2020-08-02,0.68,62.41,50.28,True,Fall,2.5,3.4
743759c5-ef0e-49df-9feb-76a45cb77db1,Amanda Diaz,Literature,2020-01-18,0.88,67.22,65.88,True,Summer,4.4,5.1
4acfc33a-59e7-4f0e-82ce-8771d2898f86,Wendy Robinson,Mathematics,2021-09-15,0.7,86.7,66.58,False,Spring,3.0,7.2
4aea8bb7-c5b9-4adf-ab04-44c6e9510282,Kelly Cameron,Art,2020-11-25,0.56,70.32,72.72,True,Summer,1.2,1.6
da6b507d-56ac-4e09-89e6-e921ca6710e4,Nicole Collins,Art,2022-10-09,0.86,84.83,61.74,False,Spring,3.4,5.9
95a07119-af74-46e5-9e2d-f2df2005418c,Christopher Reyes,Computer Science,2022-10-14,0.77,89.36,64.32,False,Fall,1.8,5.6
0798b7d8-f06f-4a12-8528-874af22a574e,Maria Reese,Mathematics,2021-11-27,0.86,73.02,57.56,False,Spring,1.1,1.6
fa30a726-fd26-415d-873b-813108f5cf4a,Annette Williams,Computer Science,2024-02-29,0.78,68.48,98.5,False,Fall,1.1,2.2
6ec36bbb-604b-4c0e-bfb6-2bbb272dc2fc,Sherry Dixon,Mathematics,2022-10-08,0.84,53.36,95.19,True,Summer,3.1,7.5
d0d1535e-dece-4c7d-aee6-c737b44518f9,Jerry Smith,Physics,2022-02-02,0.87,85.7,91.61,True,Spring,1.1,9.6
3d8e4997-7ff3-43ef-8524-b57f7ee64dbd,Robert Parker,Computer Science,2023-02-08,0.83,58.32,96.95,True,Fall,1.4,1.0
36796158-c259-40bd-895b-6577613bb78a,Wyatt Dickerson,Business Administration,2021-03-30,0.79,73.24,57.63,True,Fall,4.7,9.9
e0929f71-a436-4ad5-a175-71e075559fa7,Matthew Kelly,Physics,2021-10-07,0.59,72.91,83.92,True,Spring,1.7,8.0
06a0dc92-d34f-4d48-ac23-460c11e232d7,Taylor Warren,Business Administration,2019-06-12,1.0,94.24,82.52,False,Fall,1.8,9.1
a869c6c5-91ee-4d15-8dbc-2817ba2f0e14,William Larson,Literature,2020-10-10,0.72,68.62,91.25,True,Spring,3.8,1.3
bbdd60e8-d3bb-414e-8682-05381727c9cc,Katie Martin,Engineering,2021-06-10,0.52,91.89,63.51,True,Summer,4.5,2.6
26e23535-a1d5-4e1b-b25a-1409245031f8,Megan Martinez,Art,2023-06-13,0.79,55.29,66.67,False,Summer,3.5,9.7
2960a353-fc69-4427-b096-867188988120,Kimberly Torres,Computer Science,2020-12-25,0.52,59.08,76.94,True,Spring,3.3,4.9
aab9318b-d73a-4d0c-922c-12415998c3c5,Jennifer Hurst,Computer Science,2023-08-28,0.74,54.87,55.01,True,Fall,4.1,5.4
afe9387d-2bc5-4847-9f34-3e5edb3dfe13,Tonya Levine,Physics,2023-05-21,0.81,59.24,81.19,True,Spring,5.0,3.9
058c7395-ac79-4e9e-ac04-2a4e7e528477,Rebecca Murphy,Literature,2023-05-03,0.97,92.39,51.98,True,Summer,4.1,8.0
b0e5948c-288a-4997-88db-97d582926d46,Theresa Thomas,Engineering,2023-12-02,0.55,63.77,74.93,False,Summer,2.4,6.5
3ea0c735-ad28-4866-9cfb-bbe937e12974,Christine Castillo,Physics,2024-02-21,0.6,78.44,75.53,True,Summer,4.6,2.3
1a1ec8e8-5dd9-429e-bba0-20a187d38456,Mitchell Ortega,Physics,2023-07-22,0.85,83.86,79.86,True,Summer,2.0,1.6
e3061023-631a-4cd5-9ee4-e8b68972a7da,Sharon Hurst,Literature,2022-09-27,0.64,79.53,99.94,False,Fall,4.9,3.8
7f38a044-38cb-40f6-be9e-a7cdc1892a2c,Timothy Gould,Computer Science,2023-04-03,0.86,87.57,69.78,False,Spring,3.4,7.0
8a4de4d4-45d2-4bf8-a2d0-e43cf3bbe5a5,Kathryn Ramsey,Physics,2020-10-24,0.77,67.64,85.27,False,Fall,3.6,4.7
3dc33c68-b570-4b2a-b1ba-b692bdcfbec5,Jocelyn Roberts,Mathematics,2021-10-20,0.73,59.69,77.18,False,Fall,2.4,6.9
fb5ff61f-2f49-473a-aa8a-586d2f154049,Tina Reed,Mathematics,2023-12-18,0.68,51.62,77.2,True,Summer,2.6,9.6
743db0cb-7ea7-49a3-8e4f-1e25a23fd068,Dale Preston,Computer Science,2021-03-11,0.67,57.97,58.14,True,Summer,3.6,6.2
6289b91a-6cfd-4fae-bf99-dabe94984885,Allen Mueller,Literature,2019-11-13,0.57,96.89,65.1,True,Summer,1.1,7.9
26524533-df3f-4a80-abad-05e0c20f5b59,Jessica Abbott,Mathematics,2021-05-30,0.61,54.1,76.39,True,Fall,1.7,3.9
59ff87d0-99f6-4733-a7ee-443b38e2f328,Mark West,Computer Science,2021-09-23,0.68,92.39,52.45,True,Fall,2.6,6.3
799d98e6-9615-4010-867b-fea7b4737d6c,Jeffrey Thompson,Literature,2021-06-10,0.8,89.94,63.89,True,Spring,2.2,3.3
c25eb4b6-9982-493c-91d6-26eecbbd8643,Patrick Nelson,Computer Science,2020-04-26,0.52,89.62,68.09,True,Summer,1.3,1.7
93923f41-7c1d-4f28-ba97-b0e667116431,Nicole Howard,Art,2023-06-16,0.66,83.97,63.64,True,Spring,3.6,7.4
b3732343-626f-4572-bb1e-7328443dc1e1,Colton Harris,Business Administration,2021-02-15,0.62,83.76,68.23,False,Summer,1.7,4.8
768511d6-2baf-4182-9f1b-cdcf32ff596a,Johnny Lane,Business Administration,2020-08-28,0.69,85.3,74.7,False,Spring,4.6,6.5
